index,InvoiceNo,StockCode,year,month,day,hour,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,amount_spent
868,536477,22633,2010,12,3,12,"hand warmer union jack",12,"2010-12-01 12:27:00",2.1,16210,"United Kingdom",25.2
869,536477,22632,2010,12,3,12,"hand warmer red retrospot",12,"2010-12-01 12:27:00",2.1,16210,"United Kingdom",25.2
870,536477,22423,2010,12,3,12,"regency cakestand 3 tier",16,"2010-12-01 12:27:00",10.95,16210,"United Kingdom",175.2
871,536477,22411,2010,12,3,12,"jumbo shopper vintage red paisley",10,"2010-12-01 12:27:00",1.95,16210,"United Kingdom",19.5
872,536488,22738,2010,12,3,12,"ribbon reel snowy village",5,"2010-12-01 12:31:00",1.65,17897,"United Kingdom",8.25
873,536488,21621,2010,12,3,12,"vintage union jack bunting",1,"2010-12-01 12:31:00",8.5,17897,"United Kingdom",8.5
874,536488,22960,2010,12,3,12,"jam making set with jars",8,"2010-12-01 12:31:00",4.25,17897,"United Kingdom",34
875,536488,22082,2010,12,3,12,"ribbon reel stripes design",5,"2010-12-01 12:31:00",1.65,17897,"United Kingdom",8.25
876,536488,47563A,2010,12,3,12,"retro longboard ironing board cover",1,"2010-12-01 12:31:00",3.75,17897,"United Kingdom",3.75
877,536488,84558A,2010,12,3,12,"3d dog picture playing cards",1,"2010-12-01 12:31:00",2.95,17897,"United Kingdom",2.95
878,536488,21592,2010,12,3,12,"retrospot cigar box matches",1,"2010-12-01 12:31:00",1.25,17897,"United Kingdom",1.25
879,536488,20878,2010,12,3,12,"set/9 christmas t-lights scented",2,"2010-12-01 12:31:00",1.25,17897,"United Kingdom",2.5
880,536488,84347,2010,12,3,12,"rotating silver angels t-light hldr",1,"2010-12-01 12:31:00",2.55,17897,"United Kingdom",2.55
881,536488,84347,2010,12,3,12,"rotating silver angels t-light hldr",1,"2010-12-01 12:31:00",2.55,17897,"United Kingdom",2.55
882,536488,21577,2010,12,3,12,"save the planet cotton tote bag",1,"2010-12-01 12:31:00",2.25,17897,"United Kingdom",2.25
883,536488,22909,2010,12,3,12,"set of 20 vintage christmas napkins",1,"2010-12-01 12:31:00",0.85,17897,"United Kingdom",0.85
884,536488,22087,2010,12,3,12,"paper bunting white lace",1,"2010-12-01 12:31:00",2.95,17897,"United Kingdom",2.95
885,536488,22651,2010,12,3,12,"gentleman shirt repair kit",2,"2010-12-01 12:31:00",0.85,17897,"United Kingdom",1.7
886,536488,22713,2010,12,3,12,"card i love london",12,"2010-12-01 12:31:00",0.42,17897,"United Kingdom",5.04
887,536488,22910,2010,12,3,12,"paper chain kit vintage christmas",1,"2010-12-01 12:31:00",2.95,17897,"United Kingdom",2.95
888,536488,21370,2010,12,3,12,"mirrored wall art foxy",2,"2010-12-01 12:31:00",6.35,17897,"United Kingdom",12.7
889,536488,21367,2010,12,3,12,"mirrored wall art gents",1,"2010-12-01 12:31:00",2.55,17897,"United Kingdom",2.55
890,536488,22376,2010,12,3,12,"airline bag vintage jet set white",1,"2010-12-01 12:31:00",4.25,17897,"United Kingdom",4.25
891,536488,22961,2010,12,3,12,"jam making set printed",1,"2010-12-01 12:31:00",1.45,17897,"United Kingdom",1.45
892,536488,21895,2010,12,3,12,"potting shed sow  n  grow set",1,"2010-12-01 12:31:00",4.25,17897,"United Kingdom",4.25
893,536488,22468,2010,12,3,12,"babushka lights string of 10",1,"2010-12-01 12:31:00",6.75,17897,"United Kingdom",6.75
894,536488,21034,2010,12,3,12,"rex cash+carry jumbo shopper",1,"2010-12-01 12:31:00",0.95,17897,"United Kingdom",0.95
895,536488,22372,2010,12,3,12,"airline bag vintage world champion",1,"2010-12-01 12:31:00",4.25,17897,"United Kingdom",4.25
896,536488,22867,2010,12,3,12,"hand warmer bird design",1,"2010-12-01 12:31:00",2.1,17897,"United Kingdom",2.1
897,536488,22144,2010,12,3,12,"christmas craft little friends",1,"2010-12-01 12:31:00",2.1,17897,"United Kingdom",2.1
898,536488,21190,2010,12,3,12,"pink hearts paper garland",1,"2010-12-01 12:31:00",1.65,17897,"United Kingdom",1.65
899,536488,21894,2010,12,3,12,"potting shed seed envelopes",3,"2010-12-01 12:31:00",1.25,17897,"United Kingdom",3.75
900,536488,70007,2010,12,3,12,"hi tec alpine hand warmer",3,"2010-12-01 12:31:00",1.65,17897,"United Kingdom",4.95
901,536488,22940,2010,12,3,12,"feltcraft christmas fairy",1,"2010-12-01 12:31:00",4.25,17897,"United Kingdom",4.25
902,536488,70007,2010,12,3,12,"hi tec alpine hand warmer",1,"2010-12-01 12:31:00",1.65,17897,"United Kingdom",1.65
903,536488,84347,2010,12,3,12,"rotating silver angels t-light hldr",3,"2010-12-01 12:31:00",2.55,17897,"United Kingdom",7.65
904,536488,22150,2010,12,3,12,"3 stripey mice feltcraft",1,"2010-12-01 12:31:00",1.95,17897,"United Kingdom",1.95
905,536488,22149,2010,12,3,12,"feltcraft 6 flower friends",2,"2010-12-01 12:31:00",2.1,17897,"United Kingdom",4.2
906,536488,22144,2010,12,3,12,"christmas craft little friends",2,"2010-12-01 12:31:00",2.1,17897,"United Kingdom",4.2
907,536500,21622,2010,12,3,12,"vintage union jack cushion cover",10,"2010-12-01 12:35:00",4.95,17377,"United Kingdom",49.5
908,536500,46000M,2010,12,3,12,"polyester filler pad 45x45cm",10,"2010-12-01 12:35:00",1.55,17377,"United Kingdom",15.5
909,536500,22630,2010,12,3,12,"dolly girl lunch box",2,"2010-12-01 12:35:00",1.95,17377,"United Kingdom",3.9
910,536500,22616,2010,12,3,12,"pack of 12 london tissues",12,"2010-12-01 12:35:00",0.29,17377,"United Kingdom",3.48
911,536500,22712,2010,12,3,12,"card dolly girl",12,"2010-12-01 12:35:00",0.42,17377,"United Kingdom",5.04
912,536500,22983,2010,12,3,12,"card billboard font",12,"2010-12-01 12:35:00",0.42,17377,"United Kingdom",5.04
913,536500,22024,2010,12,3,12,"rainy ladies birthday card",12,"2010-12-01 12:35:00",0.42,17377,"United Kingdom",5.04
914,536500,22113,2010,12,3,12,"grey heart hot water bottle",3,"2010-12-01 12:35:00",3.75,17377,"United Kingdom",11.25
915,536500,84029E,2010,12,3,12,"red woolly hottie white heart.",2,"2010-12-01 12:35:00",3.75,17377,"United Kingdom",7.5
916,536500,21488,2010,12,3,12,"red white scarf  hot water bottle",2,"2010-12-01 12:35:00",3.95,17377,"United Kingdom",7.9
917,536500,22900,2010,12,3,12,"set 2 tea towels i love london",7,"2010-12-01 12:35:00",2.95,17377,"United Kingdom",20.65
918,536500,22895,2010,12,3,12,"set of 2 tea towels apple and pears",3,"2010-12-01 12:35:00",2.95,17377,"United Kingdom",8.85
919,536500,21035,2010,12,3,12,"set/2 red retrospot tea towels",3,"2010-12-01 12:35:00",2.95,17377,"United Kingdom",8.85
920,536500,21755,2010,12,3,12,"love building block word",6,"2010-12-01 12:35:00",5.95,17377,"United Kingdom",35.7
921,536500,21754,2010,12,3,12,"home building block word",6,"2010-12-01 12:35:00",5.95,17377,"United Kingdom",35.7
922,536502,84879,2010,12,3,12,"assorted colour bird ornament",16,"2010-12-01 12:36:00",1.69,16552,"United Kingdom",27.04
923,536502,22784,2010,12,3,12,"lantern cream gazebo",3,"2010-12-01 12:36:00",4.95,16552,"United Kingdom",14.85
924,536502,21441,2010,12,3,12,"blue birdhouse decoration",12,"2010-12-01 12:36:00",0.85,16552,"United Kingdom",10.2
925,536502,85123A,2010,12,3,12,"white hanging heart t-light holder",6,"2010-12-01 12:36:00",2.95,16552,"United Kingdom",17.7
926,536502,22423,2010,12,3,12,"regency cakestand 3 tier",2,"2010-12-01 12:36:00",12.75,16552,"United Kingdom",25.5
927,536508,84947,2010,12,3,12,"antique silver tea glass engraved",72,"2010-12-01 12:38:00",1.06,17181,"United Kingdom",76.32
928,536508,21326,2010,12,3,12,"aged glass silver t-light holder",144,"2010-12-01 12:38:00",0.55,17181,"United Kingdom",79.2
929,536514,22865,2010,12,3,12,"hand warmer owl design",36,"2010-12-01 12:40:00",2.1,17951,"United Kingdom",75.6
930,536514,22485,2010,12,3,12,"set of 2 wooden market crates",4,"2010-12-01 12:40:00",12.75,17951,"United Kingdom",51
931,536514,22807,2010,12,3,12,"set of 6 t-lights toadstools",6,"2010-12-01 12:40:00",2.95,17951,"United Kingdom",17.7
932,536514,22633,2010,12,3,12,"hand warmer union jack",36,"2010-12-01 12:40:00",2.1,17951,"United Kingdom",75.6
933,536514,22866,2010,12,3,12,"hand warmer scotty dog design",36,"2010-12-01 12:40:00",2.1,17951,"United Kingdom",75.6
934,536520,21794,2010,12,3,12,"classic french style basket natural",1,"2010-12-01 12:43:00",6.75,14729,"United Kingdom",6.75
935,536520,20707,2010,12,3,12,"crazy daisy heart decoration",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
936,536520,21175,2010,12,3,12,"gin + tonic diet metal sign",1,"2010-12-01 12:43:00",2.1,14729,"United Kingdom",2.1
937,536520,22926,2010,12,3,12,"ivory giant garden thermometer",1,"2010-12-01 12:43:00",5.95,14729,"United Kingdom",5.95
938,536520,22588,2010,12,3,12,"card holder gingham heart",2,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",5.1
939,536520,21292,2010,12,3,12,"small stripes chocolate gift bag",16,"2010-12-01 12:43:00",0.85,14729,"United Kingdom",13.6
940,536520,21890,2010,12,3,12,"s/6 wooden skittles in cotton bag",1,"2010-12-01 12:43:00",2.95,14729,"United Kingdom",2.95
941,536520,22632,2010,12,3,12,"hand warmer red retrospot",4,"2010-12-01 12:43:00",2.1,14729,"United Kingdom",8.4
942,536520,22633,2010,12,3,12,"hand warmer union jack",3,"2010-12-01 12:43:00",2.1,14729,"United Kingdom",6.3
943,536520,22670,2010,12,3,12,"french wc sign blue metal",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
944,536520,21867,2010,12,3,12,"pink union jack  luggage tag",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
945,536520,22760,2010,12,3,12,"tray. breakfast in bed",1,"2010-12-01 12:43:00",12.75,14729,"United Kingdom",12.75
946,536520,22107,2010,12,3,12,"pizza plate in box",2,"2010-12-01 12:43:00",3.75,14729,"United Kingdom",7.5
947,536520,22470,2010,12,3,12,"heart of wicker large",1,"2010-12-01 12:43:00",2.95,14729,"United Kingdom",2.95
948,536520,21486,2010,12,3,12,"pink heart dots hot water bottle",1,"2010-12-01 12:43:00",3.75,14729,"United Kingdom",3.75
949,536520,22151,2010,12,3,12,"place setting white heart",14,"2010-12-01 12:43:00",0.42,14729,"United Kingdom",5.88
950,536520,22643,2010,12,3,12,"set of 4 napkin charms leaves",4,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",10.2
951,536520,22642,2010,12,3,12,"set of 4 napkin charms stars",4,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",10.2
952,536520,22604,2010,12,3,12,"set of 4 napkin charms cutlery",3,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",7.65
953,536520,22099,2010,12,3,12,"caravan square tissue box",2,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",2.5
954,536520,22553,2010,12,3,12,"plasters in tin skulls",1,"2010-12-01 12:43:00",1.65,14729,"United Kingdom",1.65
955,536520,22551,2010,12,3,12,"plasters in tin spaceboy",1,"2010-12-01 12:43:00",1.65,14729,"United Kingdom",1.65
956,536520,22653,2010,12,3,12,"button box",1,"2010-12-01 12:43:00",1.95,14729,"United Kingdom",1.95
957,536520,22557,2010,12,3,12,"plasters in tin vintage paisley",2,"2010-12-01 12:43:00",1.65,14729,"United Kingdom",3.3
958,536520,22906,2010,12,3,12,"12 message cards with envelopes",6,"2010-12-01 12:43:00",1.65,14729,"United Kingdom",9.9
959,536520,22754,2010,12,3,12,"small red babushka notebook",1,"2010-12-01 12:43:00",0.85,14729,"United Kingdom",0.85
960,536520,22938,2010,12,3,12,"cupcake lace paper set 6",5,"2010-12-01 12:43:00",1.95,14729,"United Kingdom",9.75
961,536520,22812,2010,12,3,12,"pack 3 boxes christmas pannetone",3,"2010-12-01 12:43:00",1.95,14729,"United Kingdom",5.85
962,536520,22919,2010,12,3,12,"herb marker mint",2,"2010-12-01 12:43:00",0.65,14729,"United Kingdom",1.3
963,536520,22917,2010,12,3,12,"herb marker rosemary",1,"2010-12-01 12:43:00",0.65,14729,"United Kingdom",0.65
964,536520,22920,2010,12,3,12,"herb marker basil",3,"2010-12-01 12:43:00",0.65,14729,"United Kingdom",1.95
965,536520,22921,2010,12,3,12,"herb marker chives",2,"2010-12-01 12:43:00",0.65,14729,"United Kingdom",1.3
966,536520,22918,2010,12,3,12,"herb marker parsley",2,"2010-12-01 12:43:00",0.65,14729,"United Kingdom",1.3
967,536520,22916,2010,12,3,12,"herb marker thyme",1,"2010-12-01 12:43:00",0.65,14729,"United Kingdom",0.65
968,536520,85123A,2010,12,3,12,"white hanging heart t-light holder",3,"2010-12-01 12:43:00",2.95,14729,"United Kingdom",8.85
969,536520,22575,2010,12,3,12,"metal merry christmas wreath",1,"2010-12-01 12:43:00",1.95,14729,"United Kingdom",1.95
970,536520,21804,2010,12,3,12,"white christmas garland stars trees",3,"2010-12-01 12:43:00",3.75,14729,"United Kingdom",11.25
971,536520,21584,2010,12,3,12,"retrospot small tube matches",12,"2010-12-01 12:43:00",1.65,14729,"United Kingdom",19.8
972,536520,21588,2010,12,3,12,"retrospot giant tube matches",3,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",7.65
973,536520,22152,2010,12,3,12,"place setting white star",12,"2010-12-01 12:43:00",0.42,14729,"United Kingdom",5.04
974,536520,22441,2010,12,3,12,"grow your own basil in enamel mug",1,"2010-12-01 12:43:00",2.1,14729,"United Kingdom",2.1
975,536520,22955,2010,12,3,12,"36 foil star cake cases",2,"2010-12-01 12:43:00",2.1,14729,"United Kingdom",4.2
976,536520,22956,2010,12,3,12,"36 foil heart cake cases",2,"2010-12-01 12:43:00",2.1,14729,"United Kingdom",4.2
977,536520,22582,2010,12,3,12,"pack of 6 sweetie gift boxes",2,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",5.1
978,536520,22583,2010,12,3,12,"pack of 6 handbag gift boxes",3,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",7.65
979,536520,22241,2010,12,3,12,"garland wooden happy easter",2,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",2.5
980,536520,22904,2010,12,3,12,"calendar paper cut design",3,"2010-12-01 12:43:00",2.95,14729,"United Kingdom",8.85
981,536520,22905,2010,12,3,12,"calendar in season design",2,"2010-12-01 12:43:00",2.95,14729,"United Kingdom",5.9
982,536520,22197,2010,12,3,12,"small popcorn holder",3,"2010-12-01 12:43:00",0.85,14729,"United Kingdom",2.55
983,536520,22092,2010,12,3,12,"blue paisley tissue box",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
984,536520,22469,2010,12,3,12,"heart of wicker small",1,"2010-12-01 12:43:00",1.65,14729,"United Kingdom",1.65
985,536520,22100,2010,12,3,12,"skulls square tissue box",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
986,536520,22096,2010,12,3,12,"pink paisley square tissue box",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
987,536520,22583,2010,12,3,12,"pack of 6 handbag gift boxes",1,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",2.55
988,536520,21358,2010,12,3,12,"toast its - happy birthday",2,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",2.5
989,536520,21123,2010,12,3,12,"set/10 ivory polkadot party candles",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
990,536520,21124,2010,12,3,12,"set/10 blue polkadot party candles",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
991,536520,21122,2010,12,3,12,"set/10 pink polkadot party candles",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
992,536520,84378,2010,12,3,12,"set of 3 heart cookie cutters",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom",1.25
993,536520,21985,2010,12,3,12,"pack of 12 hearts design tissues",12,"2010-12-01 12:43:00",0.29,14729,"United Kingdom",3.48
994,536520,21427,2010,12,3,12,"skulls storage box small",2,"2010-12-01 12:43:00",2.1,14729,"United Kingdom",4.2
995,536520,21034,2010,12,3,12,"rex cash+carry jumbo shopper",2,"2010-12-01 12:43:00",0.95,14729,"United Kingdom",1.9
996,536520,21930,2010,12,3,12,"jumbo storage bag skulls",1,"2010-12-01 12:43:00",1.95,14729,"United Kingdom",1.95
997,536520,20772,2010,12,3,12,"garden path journal",1,"2010-12-01 12:43:00",2.55,14729,"United Kingdom",2.55
998,536520,22469,2010,12,3,12,"heart of wicker small",2,"2010-12-01 12:43:00",1.65,14729,"United Kingdom",3.3
999,536520,71406C,2010,12,3,12,"black orange squeezer",12,"2010-12-01 12:43:00",0.42,14729,"United Kingdom",5.04
